Key,Stream,Line_number,Time_stamp,Text,Label
3274,"FOX.1488557940.019Z-1488558000.004Z.ts
","23
","00:00:42,059 --> 00:00:43,961
","<font face=""Monospace"">{\an7}arthritis with HUMIRA.</font>

",
3275,"FOX.1488557940.019Z-1488558000.004Z.ts
","24
","00:00:44,595 --> 00:00:47,631
","<font face=""Monospace"">{\an7}HUMIRA works by targeting and
\hhelping to block a specific</font>
",
3276,"FOX.1488557940.019Z-1488558000.004Z.ts
","25
","00:00:47,731 --> 00:00:50,334
","<font face=""Monospace"">{\an7}\hsource of inflammation that
contributes to both joint and</font>
",
3277,"FOX.1488557940.019Z-1488558000.004Z.ts
","26
","00:00:50,434 --> 00:00:51,635
","<font face=""Monospace"">{\an7}skin symptoms.</font>

",
3278,"FOX.1488557940.019Z-1488558000.004Z.ts
","27
","00:00:51,735 --> 00:00:54,738
","<font face=""Monospace"">{\an7}\h\h\hIt’s proven to help relieve
pain, stop further joint damage,</font>
",
3279,"FOX.1488557940.019Z-1488558000.004Z.ts
","28
","00:00:54,838 --> 00:00:56,340
","<font face=""Monospace"">{\an7}and clear skin in many adults.</font>

",
3280,"FOX.1488557940.019Z-1488558000.004Z.ts
","29
","00:00:56,440 --> 00:00:58,475
","<font face=""Monospace"">{\an7}\hHUMIRA is the #1
prescribed biologic</font>
",
3281,"FOX.1488558000.004Z-1488558060.001Z.ts
","1
","00:00:00,000 --> 00:00:00,033
","<font face=""Monospace"">{\an7},</font>

",
3282,"FOX.1488558000.004Z-1488558060.001Z.ts
","2
","00:00:02,302 --> 00:00:03,303
","<font face=""Monospace"">{\an7}including tuberculosis.</font>

",
3283,"FOX.1488558000.004Z-1488558060.001Z.ts
","3
","00:00:03,337 --> 00:00:05,940
","<font face=""Monospace"">{\an7}Serious, sometimes fatal
\hinfections and cancers,</font>
",
3284,"FOX.1488558000.004Z-1488558060.001Z.ts
","4
","00:00:06,039 --> 00:00:08,141
","<font face=""Monospace"">{\an7}\h\h\hincluding lymphoma, have
happened; as have blood, liver,</font>
",
3285,"FOX.1488558000.004Z-1488558060.001Z.ts
","5
","00:00:08,242 --> 00:00:10,144
","<font face=""Monospace"">{\an7}and nervous system problems,
\hserious allergic reactions,</font>
",
3286,"FOX.1488558000.004Z-1488558060.001Z.ts
","6
","00:00:10,244 --> 00:00:12,179
","<font face=""Monospace"">{\an7}and new or worsening heart
\h\h\h\h\h\h\h\h\hfailure.</font>
",
3287,"FOX.1488558000.004Z-1488558060.001Z.ts
","7
","00:00:12,279 --> 00:00:13,947
","<font face=""Monospace"">{\an7}Before treatment, get tested for
TB.</font>
",
3288,"FOX.1488558000.004Z-1488558060.001Z.ts
","8
","00:00:14,014 --> 00:00:16,049
","<font face=""Monospace"">{\an7}Tell your doctor if you’ve been
\h\h\h\hto areas where certain</font>
",
3289,"FOX.1488558000.004Z-1488558060.001Z.ts
","9
","00:00:16,149 --> 00:00:17,350
","<font face=""Monospace"">{\an7}fungal infections are common,</font>

",
3290,"FOX.1488558000.004Z-1488558060.001Z.ts
","10
","00:00:17,451 --> 00:00:19,920
","<font face=""Monospace"">{\an7}and if you’ve had TB,
\h\h\h\hhepatitis B,</font>
",
3291,"FOX.1488558000.004Z-1488558060.001Z.ts
","11
","00:00:19,953 --> 00:00:22,489
","<font face=""Monospace"">{\an7}are prone to infections, or have
flu-like symptoms or sores.</font>
",
3292,"FOX.1488558000.004Z-1488558060.001Z.ts
","12
","00:00:22,589 --> 00:00:23,857
","<font face=""Monospace"">{\an7}Don’t start HUMIRA if you have
\h\h\h\h\h\h\h\h\han infection.</font>
",
3293,"FOX.1488558000.004Z-1488558060.001Z.ts
","13
","00:00:23,957 --> 00:00:27,527
","<font face=""Monospace"">{\an7}\h\hWant more proof? Ask your
rheumatologist about HUMIRA.</font>
",
3294,"FOX.1488558000.004Z-1488558060.001Z.ts
","14
","00:00:27,594 --> 00:00:29,429
","<font face=""Monospace"">{\an7}What’s your body of proof?</font>

",
3295,"FOX.1488558000.004Z-1488558060.001Z.ts
","15
","00:00:33,567 --> 00:00:33,734
","<font face=""Monospace"">{\an7}♪</font>

",
3296,"FOX.1488558000.004Z-1488558060.001Z.ts
","16
","00:00:33,734 --> 00:00:36,971
","<font face=""Monospace"">{\an7}♪
>>> WELCOME BACK TO ""THE REAL.""</font>
",
3297,"FOX.1488558000.004Z-1488558060.001Z.ts
","17
","00:00:36,970 --> 00:00:41,942
","<font face=""Monospace"">{\an7}>>> WELCOME BACK TO ""THE REAL.""
JOINING US IS GUEST-CO-HOST </font>
",
3298,"FOX.1488558000.004Z-1488558060.001Z.ts
","18
","00:00:41,942 --> 00:00:42,643
","<font face=""Monospace"">{\an7}JOINING US IS GUEST-CO-HOST 
SHEKINAH.</font>
",
3299,"FOX.1488558000.004Z-1488558060.001Z.ts
","19
","00:00:42,643 --> 00:00:44,645
","<font face=""Monospace"">{\an7}SHEKINAH.
NOW, IS IT REALLY TRUE, THAT MEN</font>
",
3300,"FOX.1488558000.004Z-1488558060.001Z.ts
","20
","00:00:44,645 --> 00:00:48,048
","<font face=""Monospace"">{\an7}NOW, IS IT REALLY TRUE, THAT MEN
GET SICKER THAN WOMEN.</font>
",
3301,"FOX.1488558000.004Z-1488558060.001Z.ts
","21
","00:00:48,048 --> 00:00:50,317
","<font face=""Monospace"">{\an7}GET SICKER THAN WOMEN.
BY ROUND OF APPLAUSE HOW MANY </font>
",
3302,"FOX.1488558000.004Z-1488558060.001Z.ts
","22
","00:00:50,317 --> 00:00:53,520
","<font face=""Monospace"">{\an7}BY ROUND OF APPLAUSE HOW MANY 
THINK MEN GET SICKER THAN WOMEN.</font>
",
3303,"FOX.1488558000.004Z-1488558060.001Z.ts
","23
","00:00:53,520 --> 00:00:55,122
","<font face=""Monospace"">{\an7}THINK MEN GET SICKER THAN WOMEN.
A RECENT ""TIME"" MAGAZINE ARTICLE</font>
",
3304,"FOX.1488558060.001Z-1488558120.002Z.ts
","1
","00:00:00,350 --> 00:00:02,953
","<font face=""Monospace"">{\an7}THERE’S A SCIENCE EVIDENCE THAT </font>

",
3305,"FOX.1488558060.001Z-1488558120.002Z.ts
","2
","00:00:02,953 --> 00:00:04,788
","<font face=""Monospace"">{\an7}THERE’S A SCIENCE EVIDENCE THAT 
MEN GET SICKER.</font>
",
3306,"FOX.1488558060.001Z-1488558120.002Z.ts
","3
","00:00:04,788 --> 00:00:08,025
","<font face=""Monospace"">{\an7}MEN GET SICKER.
THEY HAVE MORE SIGNS OF ILLNESS </font>
",
3307,"FOX.1488558060.001Z-1488558120.002Z.ts
","4
","00:00:08,025 --> 00:00:11,529
","<font face=""Monospace"">{\an7}THEY HAVE MORE SIGNS OF ILLNESS 
THAN THE FEMALE MICE.</font>
",
3308,"FOX.1488558060.001Z-1488558120.002Z.ts
","5
","00:00:11,528 --> 00:00:13,030
","<font face=""Monospace"">{\an7}THAN THE FEMALE MICE.
WHEN IT COMES TO GETTING SICK, </font>
",
3309,"FOX.1488558060.001Z-1488558120.002Z.ts
","6
","00:00:13,030 --> 00:00:15,533
","<font face=""Monospace"">{\an7}WHEN IT COMES TO GETTING SICK, 
DO YOU THINK THAT MEN ACT SICKER</font>
",
3310,"FOX.1488558060.001Z-1488558120.002Z.ts
","7
","00:00:15,532 --> 00:00:17,667
","<font face=""Monospace"">{\an7}DO YOU THINK THAT MEN ACT SICKER
THAN WOMEN?</font>
",
3311,"FOX.1488558060.001Z-1488558120.002Z.ts
","8
","00:00:17,668 --> 00:00:18,002
","<font face=""Monospace"">{\an7}THAN WOMEN?
>> YES. </font>
",
3312,"FOX.1488558060.001Z-1488558120.002Z.ts
","9
","00:00:18,001 --> 00:00:22,038
","<font face=""Monospace"">{\an7}>> YES. 
>> THEY EXAGGERATE. </font>
",
3313,"FOX.1488558060.001Z-1488558120.002Z.ts
","10
","00:00:22,039 --> 00:00:23,440
","<font face=""Monospace"">{\an7}>> THEY EXAGGERATE. 
>> WHAT THEY EXAGGERATE MORE. </font>
",
3314,"FOX.1488558060.001Z-1488558120.002Z.ts
","11
","00:00:23,440 --> 00:00:26,209
","<font face=""Monospace"">{\an7}>> WHAT THEY EXAGGERATE MORE. 
>> YES, YOU HAVE TO BECOME A </font>
",
3315,"FOX.1488558060.001Z-1488558120.002Z.ts
","12
","00:00:26,210 --> 00:00:26,577
","<font face=""Monospace"">{\an7}>> YES, YOU HAVE TO BECOME A 
NURSE WITH THEM.</font>
",
3316,"FOX.1488558060.001Z-1488558120.002Z.ts
","13
","00:00:26,577 --> 00:00:30,247
","<font face=""Monospace"">{\an7}NURSE WITH THEM.
THEY WON’T GO TO THE DOCTOR.</font>
",
3317,"FOX.1488558060.001Z-1488558120.002Z.ts
","14
","00:00:30,247 --> 00:00:32,149
","<font face=""Monospace"">{\an7}THEY WON’T GO TO THE DOCTOR.
IT’S LIKE YOU SICK, GO TO THE </font>
",
3318,"FOX.1488558060.001Z-1488558120.002Z.ts
","15
","00:00:32,149 --> 00:00:32,383
","<font face=""Monospace"">{\an7}IT’S LIKE YOU SICK, GO TO THE 
DOCTOR.</font>
",
3319,"FOX.1488558060.001Z-1488558120.002Z.ts
","16
","00:00:32,382 --> 00:00:33,450
","<font face=""Monospace"">{\an7}DOCTOR.
JUST TAKE CARE OF ME.</font>
",
3320,"FOX.1488558060.001Z-1488558120.002Z.ts
","17
","00:00:33,450 --> 00:00:35,552
","<font face=""Monospace"">{\an7}JUST TAKE CARE OF ME.
I’M NOT A NURSE.</font>
",
3321,"FOX.1488558060.001Z-1488558120.002Z.ts
","18
","00:00:35,552 --> 00:00:41,825
","<font face=""Monospace"">{\an7}I’M NOT A NURSE.
IN TERMS OF BEING SICK, MEN </font>
",
3322,"FOX.1488558060.001Z-1488558120.002Z.ts
","19
","00:00:41,825 --> 00:00:43,160
","<font face=""Monospace"">{\an7}IN TERMS OF BEING SICK, MEN 
EXAGGERATE MORE.</font>
",
3323,"FOX.1488558060.001Z-1488558120.002Z.ts
","20
","00:00:43,160 --> 00:00:48,666
","<font face=""Monospace"">{\an7}EXAGGERATE MORE.
>> A COUGH MEANS THEY ARE BED </font>
",
3324,"FOX.1488558060.001Z-1488558120.002Z.ts
","21
","00:00:48,665 --> 00:00:48,899
","<font face=""Monospace"">{\an7}>> A COUGH MEANS THEY ARE BED 
RIDDING.</font>
",
3325,"FOX.1488558060.001Z-1488558120.002Z.ts
","22
","00:00:48,899 --> 00:00:53,904
","<font face=""Monospace"">{\an7}RIDDING.
A RUNNY NOSE, AROUND HIS MOM </font>
",
3326,"FOX.1488558120.002Z-1488558180.002Z.ts
","1
","00:00:00,000 --> 00:00:01,652
","<font face=""Monospace"">{\an7}HIS MOM </font>

",
3327,"FOX.1488558120.002Z-1488558180.002Z.ts
","2
","00:00:01,652 --> 00:00:05,990
","<font face=""Monospace"">{\an7}\hHIS MOM 
SO WELL, HIS MOM LOOKS LIKE I’M </font>
",
3328,"FOX.1488558120.002Z-1488558180.002Z.ts
","3
","00:00:05,989 --> 00:00:07,224
","<font face=""Monospace"">{\an7}SO WELL, HIS MOM LOOKS LIKE I’M 
THE DEVIL.</font>
",
3329,"FOX.1488558120.002Z-1488558180.002Z.ts
","4
","00:00:07,224 --> 00:00:13,464
","<font face=""Monospace"">{\an7}THE DEVIL.
HOW DARE YOU SAY THAT TO MY </font>
",
3330,"FOX.1488558120.002Z-1488558180.002Z.ts
","5
","00:00:13,463 --> 00:00:13,663
","<font face=""Monospace"">{\an7}HOW DARE YOU SAY THAT TO MY 
BABY. </font>
",
3331,"FOX.1488558120.002Z-1488558180.002Z.ts
","6
","00:00:13,664 --> 00:00:14,899
","<font face=""Monospace"">{\an7}BABY. 
>> WHEN ADAM AND I WERE DATING </font>
",
3332,"FOX.1488558120.002Z-1488558180.002Z.ts
","7
","00:00:14,898 --> 00:00:16,967
","<font face=""Monospace"">{\an7}>> WHEN ADAM AND I WERE DATING 
HE ACTED LIKE THAT.</font>
",
3333,"FOX.1488558120.002Z-1488558180.002Z.ts
","8
","00:00:16,967 --> 00:00:19,837
","<font face=""Monospace"">{\an7}HE ACTED LIKE THAT.
HE ACTED LIKE HE HAD THE FLU.</font>
",
3334,"FOX.1488558120.002Z-1488558180.002Z.ts
","9
","00:00:19,836 --> 00:00:22,972
","<font face=""Monospace"">{\an7}HE ACTED LIKE HE HAD THE FLU.
I REMEMBER WALKING INTO HIS </font>
",
3335,"FOX.1488558120.002Z-1488558180.002Z.ts
","10
","00:00:22,973 --> 00:00:25,309
","<font face=""Monospace"">{\an7}I REMEMBER WALKING INTO HIS 
APARTMENT THAT HE WAS LAYING ON </font>
",
3336,"FOX.1488558120.002Z-1488558180.002Z.ts
","11
","00:00:25,309 --> 00:00:29,280
","<font face=""Monospace"">{\an7}APARTMENT THAT HE WAS LAYING ON 
THE FLOOR LIKE I CAN’T MOVE.</font>
",
3337,"FOX.1488558120.002Z-1488558180.002Z.ts
","12
","00:00:29,279 --> 00:00:33,483
","<font face=""Monospace"">{\an7}THE FLOOR LIKE I CAN’T MOVE.
BUT NOW WE’RE MIRDARRIED AND WE </font>
",
3338,"FOX.1488558120.002Z-1488558180.002Z.ts
","13
","00:00:33,483 --> 00:00:39,723
","<font face=""Monospace"">{\an7}BUT NOW WE’RE MIRDARRIED AND WE 
HAVE CHIMP, IT’S ADAM THAT POWER</font>
",
3339,"FOX.1488558120.002Z-1488558180.002Z.ts
","14
","00:00:39,723 --> 00:00:40,991
","<font face=""Monospace"">{\an7}HAVE CHIMP, IT’S ADAM THAT POWER
THROUGH IT.</font>
",
3340,"FOX.1488558120.002Z-1488558180.002Z.ts
","15
","00:00:40,991 --> 00:00:44,895
","<font face=""Monospace"">{\an7}THROUGH IT.
WHEN I’M SICK, HE LIKE YOU GET </font>
",
3341,"FOX.1488558120.002Z-1488558180.002Z.ts
","16
","00:00:44,895 --> 00:00:45,129
","<font face=""Monospace"">{\an7}WHEN I’M SICK, HE LIKE YOU GET 
BETTER. </font>
",
3342,"FOX.1488558120.002Z-1488558180.002Z.ts
","17
","00:00:45,128 --> 00:00:48,098
","<font face=""Monospace"">{\an7}BETTER. 
>> I ACT LIKE THE BABY BECAUSE I</font>
",
3343,"FOX.1488558120.002Z-1488558180.002Z.ts
","18
","00:00:48,098 --> 00:00:49,433
","<font face=""Monospace"">{\an7}>> I ACT LIKE THE BABY BECAUSE I
KNOW HE IS GOING TO TAKE CARE OF</font>
",
3344,"FOX.1488558120.002Z-1488558180.002Z.ts
","19
","00:00:49,433 --> 00:00:49,600
","<font face=""Monospace"">{\an7}KNOW HE IS GOING TO TAKE CARE OF
ME. </font>
",
3345,"FOX.1488558120.002Z-1488558180.002Z.ts
","20
","00:00:49,600 --> 00:00:51,068
","<font face=""Monospace"">{\an7}ME. 
>> I LOVE THAT. </font>
",
3346,"FOX.1488558120.002Z-1488558180.002Z.ts
","21
","00:00:51,068 --> 00:00:52,703
","<font face=""Monospace"">{\an7}>> I LOVE THAT. 
>> IT SHOWED ME THAT GUYS, YOU </font>
",
3347,"FOX.1488558120.002Z-1488558180.002Z.ts
","22
","00:00:52,703 --> 00:00:54,338
","<font face=""Monospace"">{\an7}>> IT SHOWED ME THAT GUYS, YOU 
KNOW HOW TO POWER THROUGH IT.</font>
",
3348,"FOX.1488558120.002Z-1488558180.002Z.ts
","23
","00:00:54,338 --> 00:00:57,608
","<font face=""Monospace"">{\an7}KNOW HOW TO POWER THROUGH IT.
YOU HAVE TO DO IT.</font>
",
3349,"FOX.1488558120.002Z-1488558180.002Z.ts
","24
","00:00:57,608 --> 00:00:57,842
","<font face=""Monospace"">{\an7}YOU HAVE TO DO IT.
I.</font>
",
3350,"FOX.1488558180.002Z-1488558240.004Z.ts
","1
","00:00:00,184 --> 00:00:03,020
","<font face=""Monospace"">{\an7}CHAT.</font>

",
3351,"FOX.1488558180.002Z-1488558240.004Z.ts
","2
","00:00:03,020 --> 00:00:05,456
","<font face=""Monospace"">{\an7}CHAT.
DON’T GO ANYWHERE.</font>
",
3352,"FOX.1488558180.002Z-1488558240.004Z.ts
","3
","00:00:05,455 --> 00:00:11,761
","<font face=""Monospace"">{\an7}DON’T GO ANYWHERE.
YOU’RE WATCHING ""THE REAL"" ♪</font>
",
3353,"FOX.1488558180.002Z-1488558240.004Z.ts
","4
","00:00:11,762 --> 00:00:12,296
","<font face=""Monospace"">{\an7}YOU’RE WATCHING ""THE REAL"" ♪
>>> WHAT DO YOU WANT?</font>
",
3354,"FOX.1488558180.002Z-1488558240.004Z.ts
","5
","00:00:12,296 --> 00:00:15,933
","<font face=""Monospace"">{\an7}>>> WHAT DO YOU WANT?
>> I WANT TO VISIT SEVEN </font>
",
3355,"FOX.1488558180.002Z-1488558240.004Z.ts
","6
","00:00:15,933 --> 00:00:16,200
","<font face=""Monospace"">{\an7}>> I WANT TO VISIT SEVEN 
CONTINENT.</font>
",
3356,"FOX.1488558180.002Z-1488558240.004Z.ts
","7
","00:00:16,200 --> 00:00:16,801
","<font face=""Monospace"">{\an7}CONTINENT.
ALL SEVEN.</font>
",
3357,"FOX.1488558180.002Z-1488558240.004Z.ts
","8
","00:00:16,800 --> 00:00:18,101
","<font face=""Monospace"">{\an7}ALL SEVEN.
I HAVE FOUR MORE TO GO.</font>
",
3358,"FOX.1488558180.002Z-1488558240.004Z.ts
","9
","00:00:18,101 --> 00:00:40,090
","<font face=""Monospace"">{\an7}I HAVE FOUR MORE TO GO.
I WANT TO HAVE SEX</font>
",
3359,"FOX.1488558240.004Z-1488558300.003Z.ts
","1
","00:00:01,351 --> 00:00:03,019
","<font face=""Monospace"">{\an7}<i>Fios is not cable. We‘re
wired differently. </i></font>
",
3360,"FOX.1488558240.004Z-1488558300.003Z.ts
","2
","00:00:03,053 --> 00:00:05,856
","<font face=""Monospace"">{\an7}<i>Maybe that‘s why we‘ve
been ranked highest in
",
3361,"FOX.1488558240.004Z-1488558300.003Z.ts
","3
","00:00:05,889 --> 00:00:07,891
","<font face=""Monospace"">{\an7}<i>by JD Power 4 years in a row.</i></font>

",
3362,"FOX.1488558240.004Z-1488558300.003Z.ts
","4
","00:00:07,925 --> 00:00:09,427
","<font face=""Monospace"">{\an7}<i>And now you can love Fios too. </i></font>

",
3363,"FOX.1488558240.004Z-1488558300.003Z.ts
","5
","00:00:09,459 --> 00:00:11,027
","<font face=""Monospace"">{\an7}<i>Get our best offer of the year.</i></font>

",
3364,"FOX.1488558240.004Z-1488558300.003Z.ts
","6
","00:00:11,061 --> 00:00:15,198
","<font face=""Monospace"">{\an7}<i>150 meg internet with equal
upload and download speeds,
",
3365,"FOX.1488558240.004Z-1488558300.003Z.ts
","7
","00:00:15,232 --> 00:00:18,869
","<font face=""Monospace"">{\an7}<i>All for $79.99 per month,
for the first year with a
",
3366,"FOX.1488558240.004Z-1488558300.003Z.ts
","8
","00:00:18,902 --> 00:00:23,006
","<font face=""Monospace"">{\an7}<i>Plus get HBO for a year and
free multi-room DVR service
",
3367,"FOX.1488558240.004Z-1488558300.003Z.ts
","9
","00:00:23,040 --> 00:00:26,443
","<font face=""Monospace"">{\an7}<i>Go to getfios.com or
call 1.888.get.fios</i></font>
",
3368,"FOX.1488558240.004Z-1488558300.003Z.ts
","10
","00:00:26,476 --> 00:00:42,425
","<font face=""Monospace"">{\an7}<i>Get the best. Get Fios.</i></font>

",
3369,"FOX.1488558240.004Z-1488558300.003Z.ts
","11
","00:00:42,426 --> 00:00:47,131
","<font face=""Monospace"">{\an7}Question, and be honest...</font>

",
3370,"FOX.1488558240.004Z-1488558300.003Z.ts
","12
","00:00:47,164 --> 00:00:48,499
","<font face=""Monospace"">{\an7}...Are my teeth yellow?</font>

",
3371,"FOX.1488558240.004Z-1488558300.003Z.ts
","13
","00:00:48,532 --> 00:00:49,933
","<font face=""Monospace"">{\an7}...have you tried
\hthe tissue test?</font>
",
3372,"FOX.1488558240.004Z-1488558300.003Z.ts
","14
","00:00:49,967 --> 00:00:50,901
","<font face=""Monospace"">{\an7}the what? ...</font>

",
3373,"FOX.1488558240.004Z-1488558300.003Z.ts
","15
","00:00:50,934 --> 00:00:53,570
","<font face=""Monospace"">{\an7}Tissue Test! Hold this
\hup to your teeth...</font>
",
3374,"FOX.1488558240.004Z-1488558300.003Z.ts
","16
","00:00:53,604 --> 00:00:54,805
","<font face=""Monospace"">{\an7}...ugh yellow...</font>

",
3375,"FOX.1488558240.004Z-1488558300.003Z.ts
","17
","00:00:54,838 --> 00:00:57,974
","<font face=""Monospace"">{\an7}I don’t get it. I use whitening
toothpaste. What do you use?</font>
",
3376,"FOX.1488558240.004Z-1488558300.003Z.ts
","18
","00:00:58,008 --> 00:00:59,009
","<font face=""Monospace"">{\an7}Crest Whitestrips</font>

",
3377,"FOX.1488558300.003Z-1488558360.001Z.ts
","1
","00:00:01,969 --> 00:00:04,538
","<font face=""Monospace"">{\an7}\hbut Crest Whitestrips safely
work below the enamel surface</font>
",
3378,"FOX.1488558300.003Z-1488558360.001Z.ts
","2
","00:00:04,571 --> 00:00:07,240
","<font face=""Monospace"">{\an7}... to whiten 25x better than a
leading whitening toothpaste</font>
",
3379,"FOX.1488558300.003Z-1488558360.001Z.ts
","3
","00:00:07,274 --> 00:00:08,709
","<font face=""Monospace"">{\an7}You used the Whitestrips</font>

",
3380,"FOX.1488558300.003Z-1488558360.001Z.ts
","4
","00:00:08,742 --> 00:00:09,876
","<font face=""Monospace"">{\an7}I passed the tissue test.</font>

",
3381,"FOX.1488558300.003Z-1488558360.001Z.ts
","5
","00:00:09,910 --> 00:00:10,577
","<font face=""Monospace"">{\an7}Oh yeah.</font>

",
3382,"FOX.1488558300.003Z-1488558360.001Z.ts
","6
","00:00:10,611 --> 00:00:12,379
","<font face=""Monospace"">{\an7}Would you pass the tissue test?</font>

",
3383,"FOX.1488558300.003Z-1488558360.001Z.ts
","7
","00:00:12,412 --> 00:00:13,079
","<font face=""Monospace"">{\an7}See for yourself with</font>

",
3384,"FOX.1488558300.003Z-1488558360.001Z.ts
","8
","00:00:13,113 --> 00:00:13,880
","<font face=""Monospace"">{\an7}Crest Whitestrips.</font>

",
3385,"FOX.1488558300.003Z-1488558360.001Z.ts
","9
","00:00:13,914 --> 00:00:29,863
","<font face=""Monospace"">{\an7}They are the way to whiten.</font>

",
3386,"FOX.1488558300.003Z-1488558360.001Z.ts
","10
","00:00:36,937 --> 00:00:38,439
","<font face=""Monospace"">{\an7}MMMMM</font>

",
3387,"FOX.1488558300.003Z-1488558360.001Z.ts
","11
","00:00:39,573 --> 00:00:42,042
","<font face=""Monospace"">{\an7}Psst. Yoplait custard’s back.</font>

",
3388,"FOX.1488558300.003Z-1488558360.001Z.ts
","12
","00:00:42,075 --> 00:00:43,677
","<font face=""Monospace"">{\an7}<i>The family favorite...</i></font>

",
3389,"FOX.1488558300.003Z-1488558360.001Z.ts
","13
","00:00:47,814 --> 00:00:50,383
","<font face=""Monospace"">{\an7}Protein. Protein proteiny
protein.</font>
",
3390,"FOX.1488558300.003Z-1488558360.001Z.ts
","14
","00:00:50,417 --> 00:00:51,985
","<font face=""Monospace"">{\an7}Proteiny protein?</font>

",
3391,"FOX.1488558300.003Z-1488558360.001Z.ts
","15
","00:00:52,019 --> 00:00:54,188
","<font face=""Monospace"">{\an7}Protein proteiny protein.</font>

",
3392,"FOX.1488558300.003Z-1488558360.001Z.ts
","16
","00:00:54,221 --> 00:00:57,057
","<font face=""Monospace"">{\an7}<i>At least 14 grams of protein.
100 calories.</i></font>
",
3393,"FOX.1488558360.001Z-1488558420.002Z.ts
","1
","00:00:30,597 --> 00:00:33,567
","<font face=""Monospace"">{\an7}♪</font>

",
3394,"FOX.1488558360.001Z-1488558420.002Z.ts
","2
","00:00:33,567 --> 00:00:34,635
","<font face=""Monospace"">{\an7}♪
>>> WELCOME BACK.</font>
",
3395,"FOX.1488558360.001Z-1488558420.002Z.ts
","3
","00:00:34,635 --> 00:00:37,204
","<font face=""Monospace"">{\an7}>>> WELCOME BACK.
WE’RE HERE WITH OUR </font>
",
3396,"FOX.1488558360.001Z-1488558420.002Z.ts
","4
","00:00:37,204 --> 00:00:41,742
","<font face=""Monospace"">{\an7}WE’RE HERE WITH OUR 
GUEST-CO-HOST THE ONE AND ONLY </font>
",
3397,"FOX.1488558360.001Z-1488558420.002Z.ts
","5
","00:00:41,742 --> 00:00:43,444
","<font face=""Monospace"">{\an7}GUEST-CO-HOST THE ONE AND ONLY 
SHEKINAH.</font>
",
3398,"FOX.1488558360.001Z-1488558420.002Z.ts
","6
","00:00:43,443 --> 00:00:48,648
","<font face=""Monospace"">{\an7}SHEKINAH.
LET’S GET BACK TO GIRL CHAT.</font>
",
3399,"FOX.1488558360.001Z-1488558420.002Z.ts
","7
","00:00:48,649 --> 00:00:54,188
","<font face=""Monospace"">{\an7}LET’S GET BACK TO GIRL CHAT.
A 99-YEAR-OLD WOMAN CHECK A </font>
",
3400,"FOX.1488558360.001Z-1488558420.002Z.ts
","8
","00:00:54,187 --> 00:00:56,790
","<font face=""Monospace"">{\an7}A 99-YEAR-OLD WOMAN CHECK A 
LIST -- ONE WAS TO GET ARRESTED </font>
",
3401,"FOX.1488558360.001Z-1488558420.002Z.ts
","9
","00:00:56,790 --> 00:00:59,059
","<font face=""Monospace"">{\an7}LIST -- ONE WAS TO GET ARRESTED 
AND PUT IN A SLAMMER.</font>
",
3402,"FOX.1488558420.002Z-1488558480.006Z.ts
","1
","00:00:00,000 --> 00:00:02,286
","<font face=""Monospace"">{\an7}ADE PHONE CALL </font>

",
3403,"FOX.1488558420.002Z-1488558480.006Z.ts
","2
","00:00:02,286 --> 00:00:06,157
","<font face=""Monospace"">{\an7}ADE PHONE CALL 
TO THE LOCAL AUTHORITIES, THE </font>
",
3404,"FOX.1488558420.002Z-1488558480.006Z.ts
","3
","00:00:06,156 --> 00:00:09,726
","<font face=""Monospace"">{\an7}TO THE LOCAL AUTHORITIES, THE 
WOMAN WAS THRILLED TO HAVE LIVE </font>
",
